Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.43825403849283856,0.9975636335657517,0.999298585809321,51.7135443408,0.8979726469241441,0.9999561615234432
2,0.8592084248860677,0.995227736236787,0.998310700842872,48.7898183406,0.8546912031095543,0.9999104968902035
3,1.1022567749023438,0.993687490124092,0.9975909997405508,47.7079758402,0.8319903751521055,0.9998792552332518
4,1.2025527954101562,0.9929981485089541,0.9973103772236568,47.3297620867,0.8249952069588732,0.9998664335234083
5,1.0878512064615886,0.9937300966423059,0.9976444566176773,47.7651086315,0.8322678847804991,0.9998787622969748
6,0.8527043660481771,0.9951774379758325,0.9983201027306803,48.8228187419,0.853160364592985,0.9999072453199439
7,0.4785970052083333,0.9974760762083266,0.9992630468868958,51.3311038415,0.8957041690664882,0.999953298578467
9,0.4830156962076823,0.9974780178413889,0.9992452856242254,51.2911911694,0.8972954023310713,0.9999542528181741
10,0.8746465047200521,0.9950802171311222,0.9982407031876739,48.7124779592,0.8542823867405295,0.999908652972045
11,1.1160329182942708,0.9935437155875927,0.9975642245196702,47.6540335621,0.8331868913364181,0.9998793368604052
12,1.209795633951823,0.9929048143094082,0.9973308425729368,47.3036834803,0.8272706720369233,0.9998674827432228
13,1.1045290629069011,0.993544241280396,0.9975672804553668,47.6990321314,0.8327749755075842,0.9998759499688462
14,0.8906389872233073,0.9949824900036569,0.9981655094963089,48.6337865866,0.8524637690458823,0.9999022088469548
15,0.4791908264160156,0.9974260670656329,0.9992212623124186,51.325718655,0.8953200489669375,0.9999519477392401
17,0.4852638244628906,0.9973435268969996,0.999179423804768,51.2710244421,0.8941648971043379,0.9999496618866314
18,0.9021835327148438,0.9948988403800662,0.998180358757315,48.5778546508,0.8518267433837009,0.9999001507701992
19,1.1327896118164062,0.9935790050133931,0.9975816851680642,47.5893110318,0.8325335276343188,0.9998768754626289
20,1.2296231587727864,0.9930957446987073,0.9973720942323507,47.2330832678,0.8283825354036723,0.9998727166133262
21,1.1689554850260417,0.9935786889375868,0.9975514317203751,47.4528238775,0.8324011486710937,0.9998810249413083
