Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.5378621522368233,1.0290966032025362,0.9762235083751858,1.1356570775358021,0.8641208921983821,1.0192436566391812
2,0.43152919117734745,1.0436185483698517,1.0180461696957719,1.1875371759145992,0.7608144747984585,1.0257301010841897
3,0.3525543689636949,1.061974162438339,1.071444384609995,1.2363071373935572,0.7369999667850387,1.031408780959755
4,0.29055394086582353,1.0783874078534634,1.14178562139072,1.284943047111226,0.7580655858624545,1.0372637798254944
5,2.6990708656276707,0.9275335870755124,0.815953561747175,0.8540096811793625,0.5341453948294411,0.9900787060231024
6,3.3619443390650052,0.8921761490953564,0.8034057138514823,0.8337100019086847,0.47970216355206674,0.9909321102202752
7,6.46232953752767,0.8817807599945199,0.82879189751688,0.7783612716108878,0.44631682927673744,0.9926153089723264
9,0.7529864640450096,1.018884028392267,1.0127244205064432,1.0339237468645595,1.1928515095664805,1.000243467933249
10,0.4089739912889989,1.0790943245513767,1.083712694416175,1.1222887056745794,1.6290351676804746,1.0020339153359137
11,0.3057885947981769,1.1276991721115421,1.1648394447212123,1.1726107815865763,1.9601904106922392,1.0039107326404182
12,0.24298035811340407,1.1613375994652992,1.2471510127945145,1.2139606816372286,2.2938803938216075,1.005675103868678
13,0.3140690054118014,1.097883974496605,1.1441585894367994,1.1674825146023948,1.8284348916928654,1.0037817957202813
14,0.38265363422646215,1.0580087893850776,1.0737961370794313,1.1295855175717822,1.4975788033843243,1.002026259196813
15,0.700101849808346,1.011510832392472,1.01196183326521,1.0422585134630007,1.0977704616708315,1.0003736788774773
