Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,361.73028055826825,0.7094407093529963,0.6306353803177673,22.5469549565,0.08948725910976453,0.9766572943465001
2,317.5879707336426,0.7152624976900168,0.6015978645829804,23.1121631656,0.08002631175913345,0.9784498147839805
3,278.14200592041016,0.7259192476231244,0.5965687496686739,23.6881377847,0.07957114759847767,0.9800870677088377
4,246.89701716105142,0.7368574517832975,0.6066328097775658,24.2056451775,0.08223763170861592,0.9811967429739191
5,195.2433598836263,0.7513042033264247,0.6463798644137214,25.2250408818,0.09297859837837014,0.9845722977426571
6,148.9261589050293,0.7778480852352879,0.7032688670540648,26.4010937252,0.12374053134879863,0.9876720983413495
7,92.70815658569336,0.8391028752522258,0.7961144537676506,28.4596241524,0.21321959577641006,0.9916074636063827
9,11.42391586303711,0.9691071040671703,0.9720228914193305,37.55265365,0.5820262205524962,0.9991598207277392
10,17.761024475097656,0.9525939784451966,0.9555912692409686,35.6361234813,0.48342160590687483,0.9987525066630759
11,20.765918731689453,0.9432489787367112,0.9453456341577595,34.9572921082,0.4407093898912455,0.9985486435767181
12,21.230545043945312,0.9419967989895581,0.9440198703200293,34.8611921708,0.44035462046243934,0.99851011010727
13,20.274800618489582,0.9454007682827311,0.949441015800535,35.061237688,0.4501539579468899,0.9986322122832579
14,15.01190185546875,0.957315145718919,0.9642991787983363,36.3664464444,0.497278557671114,0.9990226424383941
15,9.86635716756185,0.9701290625136685,0.9768718089155745,38.1892352776,0.5679102261619832,0.9993580010855493
