Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.5686810811360677,0.998956270748196,0.999638113839376,50.5821158047,0.7921642942392794,0.9999548236851027
3,0.5885670979817709,0.9989493595747766,0.9995920779399347,50.4328438031,0.7908636992757243,0.9999488162917759
5,0.668548583984375,0.9988661304542905,0.9995597384613215,49.8794738758,0.7743386948976174,0.9999399149951519
7,0.8323872884114584,0.9984173139112859,0.9994783700761679,48.9275492149,0.7296852599993727,0.9999124190894211
9,0.8293851216634115,0.9983786771465079,0.9994531103533423,48.9432412058,0.7237537813062654,0.9999176634598942
11,0.6966718037923177,0.998523056830209,0.999523869081511,49.7005212706,0.7445276277839565,0.9999347474718139
13,0.6266377766927084,0.9984292679926403,0.9995016106282916,50.160637882,0.7609558649127424,0.999935837221941
15,1.077898661295573,0.9979303240091874,0.999138287679634,47.8050242832,0.7261950927823954,0.999888018999779
17,1.0390561421712239,0.9975703913340084,0.9990929532998849,47.9644134692,0.7109414260603542,0.9998838382685712
19,1.0293986002604167,0.9973426961580558,0.9990747829032808,48.0049678749,0.6901425731318747,0.9998849336291614
21,1.3532778422037761,0.9964124002483422,0.9986699691249981,46.8169338988,0.6395820508177447,0.9998514422159334
23,1.4508120218912761,0.9956405423910865,0.998334529777479,46.5146921524,0.6488092560780592,0.999838828607821
25,1.6789741516113281,0.9949855181922865,0.9978179439712789,45.8803635079,0.60944672780284,0.9998236559114996
27,2.4496777852376304,0.9940733062889908,0.9967343331839564,44.2397139703,0.6050599897990877,0.9997713683948373
29,2.080946604410807,0.9934495134290625,0.9967624833601959,44.948194242,0.6076883025963173,0.9997973934824566
31,2.768712361653646,0.9923607943625316,0.9963463497166426,43.7080252113,0.5785417357642207,0.9997133150378249
33,2.8347880045572915,0.9926193857109196,0.9967622567955567,43.605597745,0.5844082459237827,0.9997344726632771
35,5.120531717936198,0.9890449761473962,0.9931453258874166,41.0376530025,0.5282455641074013,0.999544306554102
37,4.214912414550781,0.9903967378544283,0.9952100866556017,41.8829180641,0.556573929279784,0.99965559721752
39,4.735516866048177,0.9893322369680391,0.9944972369275864,41.3771297313,0.547356137530291,0.9995694520807931
41,6.778184254964192,0.9866589385138834,0.9932704393470616,39.8196699055,0.5168460277810171,0.9994678157080864
43,6.863663991292317,0.985916351020344,0.9930172614693089,39.7652434627,0.5137543887043674,0.9994184323132692
45,10.56912612915039,0.9818280770948968,0.9896746507523032,37.8904128018,0.47976454407572494,0.9991014779193104
47,9.871838887532553,0.9811722272825301,0.9885245427212284,38.1868230199,0.4943861682994695,0.9991880907599732
49,12.470457712809244,0.9784713020069867,0.9848055222052754,37.1719796685,0.4603066106347504,0.9990654682847847
51,16.580132802327473,0.9757462635883947,0.9788569258333467,35.9349235606,0.44657972451751854,0.9987890075080975
53,11.009440104166666,0.9774239123294531,0.9864902997939352,37.713151278,0.4560903827302077,0.9992040025442551
55,15.886058807373047,0.9751852571840848,0.9839654972266045,36.1206419497,0.4461428074979647,0.9989895914947406
57,19.47189458211263,0.9726164167241981,0.9832595906735165,35.2367215118,0.41262242751490724,0.9984783704332697
59,22.481539408365887,0.9687924109160604,0.9767748451773335,34.6125431493,0.42674273998849005,0.9983327014578857
61,21.731449127197266,0.9670222696537222,0.975888577800914,34.7599167334,0.4119931444833454,0.9982981003917425
63,35.40522130330404,0.9554228796883378,0.9657940049461106,32.6401304754,0.3765728188620017,0.9974286228340506
65,37.25897979736328,0.957764042438609,0.9689308465130827,32.4184940173,0.38319726973700075,0.997493432281081
67,29.865970611572266,0.9630013863767782,0.9740311882424401,33.3790372746,0.3950975749448436,0.9981323068366742
69,18.755271911621094,0.9665403723702699,0.9800619153316941,35.3995699599,0.4088622992358002,0.9985781491822644
71,17.909962972005207,0.9699889544213361,0.9832034905028375,35.599856729,0.4245253887022588,0.9988005774668677
73,19.998096466064453,0.9712571768180743,0.9799214673140761,35.1209170189,0.42636210212797937,0.9986468665804534
75,41.99312845865885,0.9655691619442623,0.9641608686862138,31.8990213039,0.3807804372200925,0.9946691670248596
77,21.82730992635091,0.9666830782987077,0.9768006973786886,34.7408014582,0.39888252275591674,0.9980645991770031
79,30.12541961669922,0.9593707191768425,0.9662543338441429,33.3414725596,0.3952828302305344,0.9975587603959694
81,33.75284194946289,0.9589733454123578,0.9632153206636558,32.8477001508,0.3863975321483048,0.9975645961367073
83,44.21960576375326,0.9519244478666593,0.9533948798196533,31.6746549452,0.3546938219585169,0.9964891613207957
85,48.327128092447914,0.9477957496689201,0.9503202452959626,31.2888937352,0.33742954784168605,0.9966676579597976
87,55.47021611531576,0.9522658944166679,0.9511156929788734,30.6902050295,0.34652176235766685,0.9964077778360108
89,41.14496612548828,0.9569093226818127,0.9634961641385603,31.9876365176,0.3457934606612549,0.9970533880009698
91,40.1195322672526,0.9503696180213314,0.9588076505299892,32.097244997,0.33913988556449254,0.9969996490106711
93,43.14137395222982,0.9440736384445693,0.9516284625888343,31.7818638861,0.31505841989070055,0.9968479630094093
95,66.53663762410481,0.9282805030413721,0.9303385904232335,29.9001951051,0.27482821200268664,0.9954590369433575
97,70.24483744303386,0.9273295875665376,0.9315573866900976,29.6646594905,0.2840190664367173,0.9956132620892538
