Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.5103708902994791,0.9970991319162126,0.9991227927091222,51.0519446503,0.8977775867037782,0.9999468648855366
2,1.0943857828776042,0.9939030414533132,0.9977871415529758,47.7390991836,0.84258434138621,0.9998812807166283
3,0.5090471903483073,0.9971035421459402,0.9991036952330065,51.0632231614,0.8970967126507765,0.9999454239062279
5,0.5540606180826823,0.9970195647592593,0.9990754611078733,50.6952307871,0.8949468682460594,0.999941831968326
6,1.1422386169433594,0.9936687506655281,0.9976897871022232,47.5532352211,0.8400575230616534,0.9998730607743056
7,0.5572242736816406,0.9970230213126582,0.9990741868498006,50.6705033406,0.8967838658182834,0.9999435260432232
9,0.5586878458658854,0.997032126801817,0.9990654819397661,50.6591113739,0.8970656804782623,0.9999446717448474
10,1.121063232421875,0.9937705124662223,0.9976967134459228,47.6345025165,0.8415913503533554,0.9998784459586098
11,0.5800196329752604,0.9969672848320074,0.9990599413028445,50.496376667,0.8948839355403617,0.9999437854706482
13,0.5349591573079427,0.9970100643074776,0.9990653283266637,50.847597348,0.8966250897763416,0.9999427368995226
14,1.1150194803873699,0.9937095153222059,0.9976817091419126,47.657979059,0.8416132041844628,0.9998749303867904
15,0.564568837483724,0.9969633929184033,0.999024555767943,50.6136345816,0.8955599097421136,0.9999414493225497
17,0.5573501586914062,0.9969469520729861,0.999025364429363,50.6695223175,0.8946497836773909,0.9999415706255865
18,1.1486117045084636,0.9935747412290566,0.9976435173433675,47.5290712338,0.8401227125206089,0.9998688907705446
19,0.5883013407389323,0.9968899584621796,0.9990144143919062,50.4348052272,0.8943533314953346,0.9999403538219265
21,0.5661722819010416,0.9969156028428836,0.9990468564931729,50.6013175708,0.8948444362461082,0.9999411859663746
22,1.1844215393066406,0.9934527592329564,0.9976150837104777,47.3957406421,0.8375345721546488,0.9998669108650349
23,0.6030667622884115,0.9967445177376039,0.9989780491669596,50.3271496765,0.891326265693281,0.9999377418661753
25,0.5670801798502604,0.9967804577592049,0.9989897106771222,50.5943589244,0.8924242745260091,0.999940052802249
26,1.1430638631184895,0.9933797985515694,0.9975609392015877,47.5500986571,0.838440365474368,0.9998728442055702
27,0.5725173950195312,0.9967686331741458,0.9989918973753321,50.5529167432,0.8927849647701608,0.9999414882184698
29,0.5594533284505209,0.9968347888300849,0.9990095036308785,50.6531649885,0.8929182004221291,0.9999417871813424
30,1.1442756652832031,0.9935386913936662,0.9976363707259899,47.5454969875,0.8379904415492011,0.999874399865913
31,0.5937767028808594,0.9968947274855054,0.9990404993158364,50.3945720703,0.8929906990028599,0.9999420355315071
33,0.5979042053222656,0.9968740742990855,0.9990495363507217,50.3644875285,0.8923397094273322,0.9999415195295812
