Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.2930892425787604,0.9991878598281027,0.9997709116345784,53.4608048229,0.8866924304982672,0.9999838989072986
2,0.17421190508539683,0.9993887593662613,0.9998786484002381,55.7200253088,0.9066050957280907,0.9999914880176468
3,0.3199038129426921,0.999026102175448,0.9997757587358207,53.0806094438,0.8782712826013063,0.9999850227402175
5,0.3587343992046616,0.9990210149097304,0.999643924745456,52.583073375,0.8825011846396467,0.9999776979624545
6,0.21104541493627635,0.9992711931247479,0.9997684497206024,54.8870443953,0.9038601747928059,0.9999870091286507
7,0.40920095663233985,0.9987945566418882,0.999542090915597,52.0114372053,0.8736979592888529,0.999974629076357
9,1.7007962114478312,0.9973593945110212,0.9979425555009382,45.8242808109,0.8366444101681517,0.999793539305922
10,2.3100341085372835,0.9972497088166489,0.9976595215467069,44.494619684,0.8433677134284947,0.9996809737389655
11,3.16523188185165,0.9963221177318667,0.9971904739963134,43.1267482935,0.8030726863891049,0.9995673262236995
13,4.756684885896548,0.9946009720554292,0.9964446286958224,41.3577597902,0.7775892413162478,0.9993493439343951
14,5.716002093110687,0.9940876928720902,0.9956637615109597,40.5598798172,0.7798783878858625,0.9991001920910819
15,4.47112887745208,0.9938801346429349,0.9963690999358131,41.6266317256,0.7480714933530163,0.9991647381132037
17,7.6819936824724895,0.9915790185663074,0.9939032072562088,39.2760641519,0.7228710594296471,0.998634398154925
18,7.684758487438335,0.9915062370107416,0.9942272629449831,39.274501376,0.7259756841110668,0.9986294691167013
19,7.120519741864233,0.9908580997492512,0.9942146101582641,39.60568666,0.6907322330458213,0.998692020143792
21,10.71562341250159,0.9887015190587866,0.9917198320873203,37.8306291841,0.673471979709447,0.9982050640590318
22,10.222827347287769,0.9886805519001197,0.9920699515150547,38.0350933478,0.6790563995404456,0.9981642959916464
23,8.078146527569748,0.9890934014600545,0.9930843529815861,39.057686344,0.6524949141388414,0.9984415456711173
25,11.201576762760963,0.9867822118856138,0.9904949957986956,37.6380120149,0.6396807258759173,0.998000224362663
26,12.118013574663102,0.9864742811475408,0.990109649398657,37.2964892621,0.6476307458811966,0.9978315624303254
27,9.183409915211556,0.9875415065654543,0.9919185624523547,38.5007639074,0.6264227911805492,0.998190028346873
29,14.07873801140298,0.9847860261948825,0.988877147239353,36.6451663357,0.6145933475182357,0.9974040564603173
30,13.190613031523796,0.9851682055579865,0.9896701311753469,36.9281538109,0.6234151876632134,0.9975091019027049
31,11.326126397476045,0.9856182343119245,0.9900261851968819,37.589989569,0.6004737289685759,0.9978016434037223
33,15.706164036364251,0.982855321946011,0.9872617163101598,36.1701023192,0.5909161548341716,0.997052428254241
34,15.46246151126302,0.9830631990662765,0.9882442965422604,36.2380172926,0.5973479261350237,0.9970540030152781
35,13.01849914796863,0.9837067619444307,0.9890857412470586,36.9851944187,0.5734682278170377,0.9974156504223917
37,19.163293735564167,0.9802938693486022,0.9853978296761773,35.3061020434,0.5620354946582489,0.9964908454010794
38,18.391481541502905,0.9808621077014207,0.9867950747395658,35.4846364526,0.5730766003149766,0.9966360337974902
39,14.981834516573825,0.9820751916950665,0.9875184474175958,36.3751536515,0.5529480820932754,0.9971183599924515
41,21.33589679371019,0.9782684331641097,0.9836731332332945,34.8396945896,0.5418425598375352,0.9961305008001683
42,20.493099173395887,0.9790755645254077,0.9851801855493718,35.014727191,0.557476394643518,0.9962805904781554
43,16.48088945199896,0.9808843042350252,0.9863564354278698,35.9609971457,0.5369887008671265,0.9967843875454282
45,22.231081656962296,0.977138761674563,0.9832907457239369,34.6611976698,0.5273377902013113,0.9959768286011017
46,21.614945388690547,0.9779481715151778,0.9844227424137096,34.7832621826,0.5488776336929374,0.9960406906623936
47,17.356840177685235,0.9794829250265588,0.9853517969024481,35.7360969638,0.5256898507676383,0.9965959223869699
49,21.779227295123697,0.97719539219306,0.9833876778638335,34.750378935,0.5236605128509774,0.9961379355943243
50,23.331737581976984,0.9772012046355972,0.9834985666136217,34.451332777,0.5421882708172646,0.9959254853347771
51,18.831985579580493,0.9784621967464537,0.984614665941494,35.3818424793,0.5184593397085889,0.9964056098223258
53,23.90821387706194,0.9755368072183336,0.9819592028679806,34.345332286,0.5108021031768152,0.9960031749464114
54,24.47774651207331,0.9762678916996047,0.9829690402787166,34.2430892789,0.5327314624355723,0.9957862662462843
55,20.145823409336824,0.977471966985853,0.9837556269619815,35.088953381,0.5094504484047704,0.996214290676486
57,25.68777129000769,0.9745513871653005,0.9809368776000895,34.0335393501,0.5045756788502026,0.995802299210799
58,25.613053895417583,0.975963902511296,0.9825940902536308,34.0461899752,0.5296821006035114,0.9956718991860454
59,21.243897867548,0.9767381248307387,0.9828991266360109,34.8584615604,0.5012549435390992,0.9960343367829844
61,27.55231439875723,0.9724703040675432,0.9790579891561821,33.7292227534,0.4962471859728694,0.99546537701592
62,26.881378844849536,0.9748401223786726,0.9818379209573274,33.8362881935,0.5227499484944128,0.9955215483090073
63,21.822510652438314,0.9761315306753554,0.98255752701373,34.7417564671,0.49723555418782023,0.9959875815460797
65,30.806922816270607,0.9699159009560799,0.9767523361404973,33.2443204037,0.4756517910218494,0.9949834248655076
66,27.99446657052326,0.9735016219530656,0.9806612867937246,33.6600816436,0.5093310108866224,0.9953515406403398
67,23.053034382998877,0.9747765362023278,0.9821216912991155,34.5035226285,0.4862634481976405,0.9957979001549853
69,33.510879428421454,0.9675940423135031,0.9747752665494268,32.8789453566,0.4657119261194927,0.9945763741552444
70,29.342034529778537,0.9715354579441166,0.9797095081301157,33.4559013703,0.49887931528106494,0.9952184432932194
71,23.678135123499533,0.9731114500960891,0.9810234198737667,34.3873286626,0.4777491161963847,0.9956829833666746
73,33.96393912954751,0.9663917240137817,0.9744992038152539,32.82062307,0.4580599112309025,0.994556358362482
74,31.056990886019864,0.9694075332687091,0.9784411894829323,33.2092098626,0.4857783589934381,0.9949982259650557
75,24.890139789892284,0.9711604806847299,0.9798084521564993,34.1705302513,0.4649053320168209,0.9954861748811773
77,35.233412670740485,0.9641165880923062,0.9735749872247511,32.6612565035,0.4404428854092812,0.9942461471550114
78,33.76354451597906,0.9672399897650804,0.9770403620147362,32.8463232804,0.47208126501358166,0.9948517099431298
79,28.635809653518155,0.9685427697266767,0.977660147602238,33.5617089393,0.44564581961185973,0.9952079076240703
81,38.571290444207634,0.96095262126554,0.9716225356564685,32.2681619197,0.41950269941174567,0.9939827501412646
82,36.8421338379498,0.9649329579869512,0.9753196145335578,32.4673558497,0.4516122139467986,0.9945726188189489
