Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.3464916660255287,0.9995993620598359,0.9994062542300587,52.7338756764,0.9953828445534428,0.9999586950592386
2,0.3417900788954312,0.9996334620967401,0.9994356283511493,52.7932090852,0.995571851020645,0.9999590545321791
3,0.3047675015646493,0.9995595863248239,0.9994310107484545,53.2911170609,0.9945166501792156,0.999962454554268
5,0.33852900589792323,0.9995819595380682,0.9994155670260135,52.8348447496,0.9945462987307931,0.9999597918187993
6,0.3433015274360649,0.9995588184940756,0.9994088259315094,52.7740462515,0.9937557310731789,0.9999593542732703
7,0.3400693738510672,0.9993600844025616,0.9992908904374288,52.815128391,0.991297420262113,0.9999592229299505
9,1.4728179348374701,0.9981511206599784,0.9980823908094854,46.4493129684,0.9473188925386925,0.9998011786553201
10,2.493224399908549,0.9971812433611679,0.9970702761117182,44.1631899241,0.9279780810832784,0.9996214111597878
11,2.4065976638571183,0.9970125944531846,0.9974864605579634,44.3167687008,0.9134169587824502,0.9996130798175876
13,1.967224211113894,0.9969499280829832,0.9979829030261893,45.1922650013,0.8928265278005529,0.9997038283146932
14,2.8140050712645257,0.9960173279083305,0.9973026363251997,43.637554851,0.8727050173483814,0.9995127867612621
15,2.3908775077359428,0.9963560663634835,0.9977465746082735,44.3452303447,0.8657792326353859,0.9995642992041914
17,1.6142240403256654,0.997274085049498,0.9985499435718613,46.0511654998,0.8700865830830248,0.9997242583390138
18,2.1001877579216,0.9964962145319686,0.9981738190311559,44.9082223824,0.8465985178182889,0.9996036461942873
19,1.6580868771890767,0.9971840065138401,0.9985855879066522,45.9347307875,0.8583915036730261,0.999701892811505
21,1.5949274259158315,0.997341546290556,0.9986452917470684,46.1033943475,0.8588565765323795,0.9997348444101962
22,1.984793572687852,0.9966482578365087,0.9983012396270697,45.1536501597,0.8391748185150059,0.9996529904578555
23,1.4156699018213228,0.9975088532822034,0.9987374907409075,46.6211836213,0.8549556765684715,0.999758969985575
25,1.383647654608363,0.9976154594744383,0.9987848151122085,46.7205484961,0.8646731437110472,0.9997533644089348
26,1.6954717656501765,0.997115489727023,0.9985350939582,45.8378979891,0.846505899116881,0.9996886000725019
27,1.2675913239579872,0.9976880162900293,0.9988042235813731,47.1010110287,0.8624865332977633,0.9997414267616422
29,1.2324766093789474,0.9979308460461175,0.9988748747170942,47.2230167512,0.8674484289885104,0.9997355846774779
30,1.524448635031012,0.9974024633714357,0.998694787952085,46.2996756509,0.8514817351662406,0.9997007643083723
31,1.0800598468144176,0.9980927926539959,0.9989885012911893,47.7963254018,0.8699293207400584,0.9997554120689761
33,1.1674701352500902,0.9980545738986297,0.9989326911066846,47.4583458106,0.8694382869866665,0.9997481068307149
34,1.5345496947365032,0.9975127895325476,0.9987136671100599,46.2709940371,0.852645395191456,0.9996958215128152
35,1.1521264771408413,0.998095930310195,0.9989710349745116,47.5158020356,0.8674345220936927,0.9997498630223959
37,0.9832562058058176,0.9984429362397828,0.9991096618097167,48.2041366473,0.8782252787050782,0.9997723602044367
38,1.2346349251560147,0.9980864479586424,0.999026262493708,47.2154180281,0.8638436624275582,0.9997302928685518
39,0.9064596145860786,0.9985297576133707,0.9991675780279873,48.5573190109,0.8783720934450164,0.9997593413636646
41,0.8764606349502558,0.9985924442380628,0.9991628758461469,48.7034794575,0.8817821708990422,0.9997483839743745
42,1.158358337712169,0.9981455529583906,0.9990504384464061,47.4923743186,0.862549789192847,0.9997086271020814
43,0.8488559644105705,0.998567350259429,0.9991985461369729,48.8424635633,0.8796219767279317,0.9997624775302381
45,0.9261651931407519,0.9984579110362836,0.9991157484711426,48.4639190543,0.8801800735374526,0.999750602386134
46,1.2025390152885476,0.9979977769338375,0.9989787904901108,47.329811853,0.8580132617461258,0.9997043520316811
47,0.9038227643793594,0.9984267918689311,0.9991441450636955,48.5699708526,0.877755563116286,0.9997694367574526
49,0.8598316999321758,0.9984938418276249,0.9991523127728927,48.786669084,0.8795918989833099,0.9997858217610659
50,1.1302571263161743,0.9980196676214755,0.9990405930630957,47.5990310691,0.8569015728649939,0.9997457398874684
51,0.8281488465792427,0.9984757678425349,0.9991976044305835,48.9497195954,0.8777724117199813,0.999797199872988
53,0.785160412707299,0.9986104428660848,0.9991903057379729,49.1812196624,0.8850683065957075,0.9998003453925763
54,1.0498131423997328,0.9981393441894614,0.9990857340279409,47.9196835556,0.8612913936631738,0.9997475566697602
55,0.7620977268796117,0.9986074301143845,0.9992382629293,49.3106969462,0.8833416676554905,0.9998091641217982
57,0.7532268335043943,0.9986302718119487,0.9992041925349838,49.3615457762,0.8866224454783334,0.9997947422463764
58,0.9587761959404784,0.9981882546781121,0.9991171010517014,48.3136311784,0.86480973262833,0.999755924717186
59,0.7231844747498062,0.9985772522780075,0.9992377112622113,49.5383126669,0.8854015982411992,0.9998076562322488
61,0.7366756535105166,0.9986030770261917,0.9992061642038303,49.4580404383,0.8901143524158024,0.9998005095568528
62,0.953596892854668,0.9981477042367796,0.9991238182011337,48.3371553355,0.8671758456344424,0.9997562015870437
63,0.7419389865873948,0.9985147029695343,0.9992304513202829,49.4271216836,0.8865491180795423,0.9998074302719138
65,0.7331125636295281,0.9985311306894774,0.999200699747014,49.4790969863,0.8901332632777512,0.999814841396149
66,0.9387803319621166,0.9981050412220721,0.9991273851314681,48.4051637859,0.8687375636463907,0.9997713240588836
67,0.7328029076559507,0.9984733662604213,0.9992271753190595,49.4809317699,0.8863879595370275,0.9998022867971387
69,0.7489704961970972,0.9984409024942048,0.9991837115865753,49.3861565077,0.8873350116911848,0.9998063965255097
70,0.9430470366059741,0.9980129275133577,0.9990964699044143,48.3854700617,0.866643954615117,0.9997666447201894
71,0.7551074137915041,0.9983607379849652,0.9991967839006778,49.3507162659,0.8837562720974832,0.9997982465414109
73,0.8212597514349212,0.9982669614956957,0.9991375052904546,48.9859982156,0.881588110385395,0.9998015080284054
74,1.0894231886762493,0.9977139377810632,0.9989969650045203,47.7588374575,0.8580590298280643,0.9997593492788125
75,0.8651487794643797,0.9981037965905583,0.9991169039793965,48.7598956144,0.8739037155021324,0.9997993133512345
77,0.9112395023896711,0.9979885072079231,0.9990707753317927,48.5344782265,0.8695388099409261,0.9998006112345945
78,1.1894859929098331,0.9974245164890497,0.9989223005888325,47.3772102861,0.845649878585689,0.9997560780574438
79,0.8887759394853109,0.9979951128911564,0.9991076967480449,48.6428807179,0.8662851726793682,0.9998041245461599
