Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,56.29662271598839,0.9761033287382821,0.9312820671880083,0.6463112184353511,0.6876675354596705,0.9927648730881041
3,40.82018877001001,0.9770898967597724,0.9326595749487027,0.6667219947406802,0.7623157234781783,0.9932746310629538
5,38.57064160956829,0.9748779802013603,0.9247822093893939,0.6636860854464532,0.7612123121580937,0.9914563934077042
7,26.57926863146198,0.9777394206041605,0.9328627355969442,0.6925861160710489,0.8012527805573277,0.9930807671021872
9,20.891824376021262,0.9781696680557662,0.9305194771455086,0.7059759828741282,0.9081064213769555,0.9922971532180992
11,13.965991703864317,0.9821683632458467,0.9470280462719074,0.7473457487501681,0.9247376088239708,0.9958356489836051
13,30.01769523958592,0.9776906840978756,0.9271058694590177,0.6808539339704804,0.8504876254635563,0.9918030826129104
15,7.905694965860941,0.987865289390789,0.9737576235706005,0.8036491838219509,0.859442651500372,0.9982251415175234
17,18.712389747341632,0.9798028867259874,0.9340721667265166,0.7189857857184301,0.8379113037536295,0.9939454893186747
19,23.2626339418222,0.9794266810897391,0.9299329142434486,0.7039662612717094,0.8243458494653614,0.9937958481919065
21,4.50128438946003,0.9900192176856043,0.9739856468529828,0.8479443416296798,0.9596328860129574,0.9982482744149423
23,9.722477156474817,0.9845691707863989,0.9451138221407176,0.7752057615856052,0.8377781064338166,0.9962934839661358
25,4.0374186141456825,0.9899479765800928,0.960870789980779,0.8552450793058167,0.9641324375719146,0.998142140214377
27,1.2441745681138212,0.9991751589207889,0.990305445355135,0.9761130398796841,1.0680581404280052,0.9998443759819594
29,6.511260665774945,0.9883746053709281,0.9420437130880751,0.7988286242408617,1.0094924019200437,0.9938987010720555
31,0.7485508717756179,1.0029751664684328,1.0002476090161216,1.0328432039662452,1.1049481354375865,1.0004254591599253
33,0.8488736929848935,1.002188277291706,0.9944624765474622,1.0188400537797797,1.1021301196269717,1.0001885784370914
35,0.8517289866735251,1.0023417365932892,1.001542080408492,1.0184429403944177,1.0581058507691128,1.0002478976402462
37,0.531105187776985,1.0071248360265357,1.0065983985587956,1.0754651011655287,1.1472453049723985,1.0006527958905327
39,0.5091112261884213,1.0081476644513303,1.0073149993245825,1.0812521653571296,1.16903361078578,1.0007601141974158
41,0.42138565484819124,1.0109834494239949,1.0095645550635446,1.1069626829165284,1.1866539785565193,1.0010520717262454
43,0.3439070789653543,1.0143201034235165,1.0157188958712111,1.1374290687296733,1.2838784981962472,1.0015630867700356
45,0.3368955089276726,1.0161791996583316,1.0185831270663976,1.1425243056382282,1.205118607206707,1.0020400337587834
47,0.23198567541440385,1.022377664340239,1.0335256432495372,1.202858496296012,1.3294933420734614,1.0030085446550425
49,0.30132640152990914,1.020934491499398,1.0344978330163876,1.1653403150843222,1.3301256296900512,1.0029535024707668
51,0.3728320877530518,1.0251586257317558,1.032658974662435,1.1362507642746895,1.3848161793863996,1.0025174244253041
53,0.41915808191764303,1.019796792689163,1.016241758671061,1.1185719953258102,1.3667596355705016,1.0016578823982014
55,0.37477170654689423,1.0246938998503643,1.0255130852400969,1.1355391616912947,1.4109709370299661,1.0023680859445951
57,0.3939168286669221,1.0243178963025086,1.0230286954217096,1.1308199320760743,1.3349072602896344,1.0021410880256985
59,0.2945422334586303,1.0312282144901497,1.0407148578259244,1.1799197745070034,1.3959278413788065,1.0040486210604225
61,0.32581336771130337,1.0289019698197506,1.0385075143981923,1.1623203637141508,1.3306225583486089,1.0036451180670962
63,0.42253188640878175,1.030705923896412,1.0420048952691277,1.1302138227703742,1.2904640988079792,1.0041436693861752
65,0.3800585118140351,1.0344681513865424,1.0479911052389335,1.1459636982192998,1.3141005705084923,1.0038799300644057
67,0.30563952013187584,1.0351663108250457,1.0474737923965725,1.1816145201743813,1.2840201922876917,1.0049710842903248
69,0.29479085965634283,1.0338625632482956,1.042209375681738,1.1769184036869196,1.331035144130001,1.0037242530519908
71,0.2359223926707319,1.0374062003729074,1.0440878190117,1.2136495313210756,1.4336151932102512,1.0043597565363787
73,0.22975819403856912,1.0365053629274334,1.0483510955557163,1.2202806925726712,1.3475470686982325,1.0040998854182142
75,0.2995779840630513,1.0358862264641806,1.063035625022292,1.1984234355192582,1.4266189876073199,1.0086351210278321
77,0.3694652637058582,1.0284746092733221,1.0390451191283094,1.1477557160858503,1.348750225863824,1.0044652488710042
79,0.36870794424252107,1.0310382699634548,1.0440103543220294,1.1487928858611387,1.3791628895803005,1.00444876342411
81,0.4204856939490444,1.0270041618319028,1.0396054396616565,1.127172819719402,1.1813099034863892,1.0033864911401034
83,0.2652927685723424,1.0397340653274403,1.0604694393062846,1.2010895403098614,1.3928239481072102,1.0051492958430979
85,0.34083372891602715,1.0368719119880523,1.0597589588977296,1.1670107146091424,1.292100147646537,1.004875185360969
87,0.27999699801220396,1.0421135281392764,1.0603221853745426,1.1973564365150504,1.3672732037444,1.0041605150428283
89,0.21906096759929883,1.0374131946763567,1.0595341753372045,1.2359022504712247,1.4137160502456285,1.005751084877689
91,0.2374191730914202,1.0420692012518278,1.0633617286627095,1.221719317860925,1.5094852458648147,1.005281827102346
93,0.23768840713500156,1.0490598692114268,1.0772890502337482,1.2273360694103728,1.5394985706838864,1.0062792283996709
95,0.3418369515543367,1.052596746454086,1.0785347978663489,1.1760648305326136,1.5377070281326253,1.0066027839307317
97,0.2753812361525284,1.0511993195370248,1.0664844451094546,1.2071865070438956,1.5787238319617771,1.005150448448478
