Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,3.086800704927359,0.9981997809473773,0.9992907631786517,0.9010937197813171,0.826374702811196,0.9997424014555911
3,2.144770313830475,0.9988100071909268,0.9995665638128658,0.9314397901600702,0.9011232674740273,0.9998139537452715
5,1.4501439296511374,0.9995135100496847,0.9998619169019417,0.9657780507282654,0.9425154302748123,0.9998860698198443
7,1.061572004613144,1.0001355561925358,1.0000423911846914,0.9944001527497108,1.031898846495724,0.9999622561790341
9,0.9351679993821157,1.0004410013099818,1.0002068059959957,1.0064843174619063,1.0604882287959383,0.9999782731239225
11,0.949411419206573,1.0004714583566043,1.0001067802151087,1.004974560468632,1.0619784671345336,0.9999826357083824
13,1.2328854713207906,0.9997648776370647,0.999906064307013,0.9803586854580125,1.0046728655805246,0.9999310634691452
15,1.075048848492832,1.0000878330869327,1.0001055923560729,0.9931276566055633,1.0098891944423374,0.9999806476950488
17,0.9738137188979932,1.000566569804285,1.0002424173455877,1.0025456840365667,1.0597102715860696,1.0000030730347949
19,1.0998179466877378,1.0004799005070797,1.0001665142408749,0.9910494479109522,1.001517466951076,0.9999912359961196
21,0.4745759036611102,1.003042177817492,1.0016551435682324,1.0753356899762136,1.1548382794564793,1.000242838216498
23,0.5687898444144522,1.0027278233787664,1.00130354704095,1.0557670605508458,1.1037901332290365,1.0001457756061192
25,0.3477575698133507,1.0058932498935944,1.0036630682409509,1.1095562717002887,1.2416504373462425,1.0003547055525277
27,0.3786278118103139,1.0088764558368792,1.0076479433561265,1.106187613514587,1.2852719822978131,1.0005016071618487
29,0.3564416816274306,1.007109589371222,1.0063126725284814,1.110766819245884,1.2289301085389113,1.0004348313414602
31,0.22887804045444707,1.0113998066947316,1.012128096216989,1.1672195349123076,1.3127953671238968,1.0008610133433276
33,0.24777490823474357,1.0113535743651947,1.011487098057654,1.160434034637917,1.306382394524569,1.0008404565679712
35,0.43489859232412637,1.009122707231774,1.009570290651998,1.0956861569464416,1.2250958107966805,1.0006264418286492
37,0.26840378637127765,1.0134160042756575,1.0138033961856612,1.1568539715926822,1.3173517533810641,1.0009598979977161
39,0.2624461071131666,1.0155298202936656,1.0137581025682219,1.1610037090462046,1.3719923105513276,1.0010686881018316
41,0.2703287594990686,1.0169733702838453,1.015784179244608,1.1619052754750903,1.3491613014221642,1.0012780289216079
43,0.19540967237548684,1.0216050792021933,1.0228139771269917,1.2102098058302786,1.4987452244379407,1.0018634017688257
45,0.2819024261377227,1.0213130159592692,1.0228241728976861,1.165869824690162,1.3597291131017233,1.002169275738926
47,0.1555922617430779,1.027477879848547,1.0383298309770992,1.2583168949541188,1.5158320170209056,1.0032377168553246
49,0.2218566687716442,1.0268718238662404,1.0392612386878741,1.207539920058754,1.4811812353175078,1.0031687421087665
51,0.2847020522560951,1.0301807343612184,1.0384935165329066,1.173493588177397,1.5566209194010487,1.0027924625710196
53,0.23546197286160922,1.0281530689003624,1.033186914630658,1.197214610950433,1.5369819326070189,1.0026738911822601
55,0.31560742534049896,1.0283355811113277,1.0289583101728197,1.159267664696258,1.5656218661879333,1.002543193477359
57,0.33055226034784807,1.029303751221524,1.0286659454571236,1.1554465603143003,1.4700613554251099,1.0023239353747782
59,0.24312210332801057,1.0366974659994546,1.046061492874059,1.2081601635839294,1.5456005548385114,1.0042898021269704
61,0.28848540273862344,1.0337154540197204,1.0416313780981736,1.1799328502457944,1.4723887389507935,1.0038119643965335
63,0.3511414527425801,1.0357868403120132,1.0469456944596998,1.1581879301192588,1.4667499187577007,1.0044739952594244
65,0.3548623596532831,1.0376436162889981,1.0506819096790352,1.1563131932787878,1.4416822012683925,1.0039671599597777
67,0.265855070671696,1.039640863037748,1.05043189887919,1.2029812779087181,1.4645651113017037,1.0051925194919709
69,0.2239182821195817,1.038906273973475,1.047315419334852,1.2167467598726354,1.504463316825382,1.0040231601533147
71,0.19553795319505113,1.0413829306015492,1.0473155805229464,1.2414233199860985,1.653244177124125,1.0044862971351471
73,0.19167999038547479,1.0404295682805045,1.0517761955233833,1.247420245846878,1.5469831509752423,1.0042906563430332
75,0.2717319716328843,1.040811626209009,1.0706753424855722,1.2144830190793936,1.6075982407960936,1.0092843024509275
77,0.2569554215624836,1.0360152991633442,1.0533976347540959,1.201645616883089,1.5175235234696929,1.0051150319516475
79,0.27634178216239963,1.0378054911245662,1.0536088035415754,1.19179649606674,1.582246602168314,1.0051446454054462
81,0.38555487193043947,1.03116934927137,1.0420209183454407,1.139903673035104,1.3644254011698191,1.003565360598073
83,0.25593367303234943,1.041851865805541,1.0621566754753475,1.2065324163278766,1.5422960563164492,1.0052412916693365
85,0.2868436796902152,1.0418557405110025,1.0668518299022618,1.193769618203638,1.4977603516446356,1.0052542231454737
87,0.2521372519709671,1.0463884432947423,1.0666697019514217,1.213604969450022,1.49071967479215,1.004331354294534
89,0.18426804141506833,1.04230114297221,1.0640699114238277,1.262773425512582,1.6124664100751602,1.005984182418663
91,0.23063047478538326,1.0438914644679693,1.0643211413127616,1.2261925498392403,1.6753647232826487,1.0053275106061357
93,0.22526890686396717,1.0507554425976582,1.0774411869857985,1.2358273074812416,1.7081941451648086,1.0063595289076428
95,0.2361874682926044,1.059246870927054,1.0880193826979934,1.23670511656846,1.7677044343882808,1.0074554008555943
97,0.2773263478301126,1.052112895103072,1.0672887850745063,1.2060557019825489,1.708671658653384,1.0051873077973077
