Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,1432.0607363382976,0.5728639608978684,0.6391280758170831,16.5711892328,0.08923177757781879,0.7634181608633844
2,1317.0227483113606,0.5925846501011314,0.6367629715337298,16.9348708448,0.08599611098083258,0.7795217939893161
3,1293.3821258544922,0.605895617395208,0.6490064652354707,17.0135350603,0.09050464302416143,0.7810364363505728
4,936.1236864725748,0.6613674348854718,0.67439263788884,18.4174712666,0.10353053204407768,0.8453095840033819
5,301.20578638712567,0.7609825515034689,0.752528083450479,23.3421705014,0.13280477548903277,0.9649532100272084
6,142.78946685791016,0.826155413568917,0.8419252948136706,26.5838418882,0.19897373363677753,0.9880682431158244
7,189.35193379720053,0.8953707627585503,0.9236310147036882,25.3581061606,0.396390616425571,0.9769854735775504
9,826.1642748514811,0.8276380584759284,0.8766450298833636,18.9601394966,0.3268734867166158,0.8701826644490286
10,797.7003784179688,0.8007796970374802,0.8443279152085015,19.1124056279,0.256835263271884,0.8689918552444339
11,523.9452590942383,0.8149522385724753,0.8301231557343662,20.9379444586,0.23445325776823775,0.9213436703901029
12,495.29995981852215,0.8143481034213931,0.8265476297544752,21.1821206812,0.2437195883240754,0.9259426813202153
13,523.4291394551595,0.822196834719643,0.8423332875210129,20.9422246459,0.2829790688734997,0.923002403508279
14,618.3317883809408,0.8381352365321391,0.8727083906897849,20.2185878676,0.37264418888906364,0.9107102760741329
15,727.6647796630859,0.8586919863411845,0.9067040752126243,19.511490061,0.5690810089307116,0.8898684444053776
