Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,3.2905604044596353,0.9913019338684746,0.9977751576510389,42.9581049336,0.7286336874611162,0.9996000487543113
2,2.0665575663248696,0.9929557771469225,0.9981394266437952,44.9783285331,0.7528664832711329,0.9997571176428165
3,2.7335128784179688,0.9906194556614581,0.9971376281154452,43.7635923654,0.7090895014888979,0.9996882614286088
4,1.8711827596028645,0.9910884995643715,0.9969615059741626,45.4096415348,0.7512849077972387,0.999793349001416
5,2.92364501953125,0.9889739536677024,0.9963475280499289,43.4715572015,0.6941377543912745,0.9996731421163648
6,2.213703155517578,0.991159204027429,0.9971955645908485,44.6796097674,0.7271481762350844,0.9997809184889688
7,2.4083251953125,0.9921788984706316,0.9977089559391604,44.3136523169,0.7211527457673347,0.9997801510508834
9,3.562280019124349,0.9907537439478823,0.9976246334902886,42.6135230594,0.7209907933526997,0.9995910344357837
10,2.1512718200683594,0.9926313800382126,0.9980530579043311,44.8038507252,0.7481851920207395,0.9997559575999221
11,2.7517738342285156,0.9904761221790167,0.9971252160603065,43.734676241,0.707778123492598,0.9996910352526562
12,1.8832855224609375,0.9910609178386872,0.9969949071136859,45.3816419304,0.7532686245734302,0.9998000497663
13,2.9378026326497397,0.9888374956111425,0.9962380599388878,43.4505774519,0.6940940055640156,0.9996748756323681
14,2.2272516886393228,0.9909627883329956,0.9970057225980168,44.6531106399,0.7265761233652874,0.9997773759164207
15,2.3734219868977866,0.9921975129590578,0.9976984978353884,44.377053996,0.7223932880274004,0.9997814150892177
17,3.6378555297851562,0.9903450269705002,0.9974832741335917,42.5223491294,0.7177947522973843,0.9995736443868238
18,2.2440719604492188,0.9922250871604303,0.9978757364773199,44.6204358158,0.7452823200397795,0.9997365794070822
19,2.8661231994628906,0.9901643631333537,0.9969456477933868,43.5578550638,0.7058173405224085,0.9996688658425401
20,1.9913609822591145,0.9908348451497151,0.9968233617034561,45.1393036734,0.7503988689549613,0.9997792250691133
21,3.0970179239908853,0.9885242019983024,0.9961211522626305,43.2213664202,0.6908896851547682,0.9996579961850703
22,2.2585830688476562,0.9909445992056348,0.9971181220970681,44.5924429268,0.7260547375348558,0.9997742477275776
23,2.405426025390625,0.9919583010847549,0.9976843443869454,44.3188835538,0.719636976808483,0.9997761377695863
25,3.5518099466959634,0.9905234845033947,0.9975130981667774,42.6263064174,0.7188708171058451,0.9995997351405697
