Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,369.33482831748177,0.9830069106404967,0.9955606244521373,0.4812471265485215,0.8391940791597329,0.9745165313041422
2,332.8571241673602,0.9812468601364296,0.9953432423426309,0.48019505115583555,0.8282333121886872,0.9712354977929032
3,249.90729750010206,0.9815805678166616,0.9956416906935693,0.4929094179491587,0.8818579994437099,0.9713467136114147
4,141.88865748988678,0.985140394760184,0.9951225031379085,0.5360538659434048,0.8980595703383548,0.9800975391035995
5,24.8996169583757,0.9932043541428363,0.9981068037735549,0.6584454518740751,1.1339988754532548,0.9882027528865855
6,17.816076576106344,0.994093824782229,0.9969093091939728,0.7031903845963664,1.0864296494081935,0.9927905498293619
7,17.075396177468324,0.9929219088400245,0.995908810816755,0.72401184130552,0.9985557211996335,0.9939448053794321
9,159.67535968835458,0.9807792467182815,0.9953909197099532,0.509229956325979,0.9654579846224236,0.9685872568195639
10,87.91345919791344,0.9840898077954944,0.9968835479999522,0.5450989893752963,1.083259155711457,0.9715572688463978
11,55.10478327788171,0.9865114258582873,0.9983316717810692,0.5723196411401225,1.202664363814285,0.9718997775448956
12,13.835940236383099,0.997251764799547,0.9997091917394342,0.7113857088364337,1.362333089094137,0.9912109718404516
13,31.33097449815136,0.993377873561515,0.9982432211330318,0.6430761975372955,1.1052785260434081,0.9882156892667305
14,48.39240450792352,0.9910377738747426,0.9968100595342319,0.6135586688831355,1.0070328128842339,0.9872603575052029
15,29.625106516017862,0.9924307204785097,0.9959881486389005,0.6745298832996176,0.9660352606704165,0.9936169248779689
17,16.6538905388317,0.9893829180269381,0.9932709176563502,0.730166352914002,0.8500447357521451,0.9939683427738321
18,17.89387621845996,0.9900091231061003,0.9930672316211363,0.7085592017921507,0.9354833011112609,0.9934879181148726
19,17.00124953236647,0.988926727647614,0.9904836507542807,0.7015622119282201,1.006823080998192,0.9921110107200973
20,4.6637581110287964,0.9942835106547142,0.994876637710196,0.8307599323792058,1.0903771954129677,0.9950337833045525
21,4.309064662179189,0.9975261542440385,0.9982883050193091,0.8383914812859303,1.052023291632767,0.9953966739296652
22,5.65530515407199,0.9954119119480332,0.996569425025241,0.8137476298936265,1.024798287121085,0.9952459299677094
23,7.951739652778998,0.9935083078316526,0.9954041199657347,0.7851188068605803,0.9667050629649669,0.9949276940644142
25,8.90170727898895,0.987593544290937,0.9863785461844594,0.7732386138184371,0.8967946303443811,0.9949162504767304
26,5.1351896044863965,0.9921120790804909,0.990017346284145,0.812674786457114,0.9725452834851416,0.9947339391605313
27,4.123145314231075,0.9925954170313497,0.9902248975730871,0.8315463226661652,1.0056875754325727,0.9950645713893781
28,3.0316103197947686,0.9947204268013722,0.9924351110658824,0.8654918118433412,1.1000743251328953,0.9958275311710295
29,2.071735739563591,0.9971585764241105,1.0001512060735889,0.9070110469102866,0.9398766151556162,0.9961482723385879
30,2.403659114147124,0.9924807789594492,0.9931107756737522,0.8914952112779366,0.9060987213856548,0.9956017360547372
31,4.564305533051332,0.9936166445956027,0.993843869614757,0.8294439301985088,0.9488982608911328,0.9951264960111615
33,20.68370746259926,0.9845900917312689,0.9934971084806661,0.651664128437076,0.9259489147504903,0.9798751825805657
34,13.759648592839957,0.9822368786913743,0.9971392823617837,0.668458943890181,1.0026418301772537,0.97136966677671
35,5.413720840490425,0.9915489281846849,1.0030215195227954,0.7771886785528506,1.0307308043950805,0.986280345980045
36,1.5835039607940324,0.9937086025970431,1.0042107790602441,0.9379534041012904,1.0547981067200904,0.9955868940086716
37,1.824059263297446,1.001674845292857,1.0086186638990127,0.9185249959330998,1.1071095753026945,0.9951814907173666
38,2.603681444589532,0.9975019069876664,1.0011854721267948,0.8756351939660916,1.0684857206777365,0.9942362652591149
39,3.972830486101887,0.9953080522929865,0.997649269136037,0.8380856835485948,1.0394382973214071,0.9940211531031415
41,6.605929727642084,0.9711463181237701,0.9441896281630054,0.7663266654868657,0.7773127224421869,0.9885745591759081
42,6.173781479826862,0.9750180130124344,0.9558344672518857,0.7521540353435923,0.910774463433617,0.9801004778277651
43,3.816059592917337,0.9801560229856457,0.9650322494540678,0.8061548087959486,0.9639176302530299,0.9832406321546141
44,3.560882705844699,0.9806026006461873,0.9778300712939723,0.8069808765634653,1.0242670234188656,0.9794039857696162
45,2.5163644340685467,0.9895813084731327,1.0058447979240164,0.8522993048722579,1.0037671141722888,0.9817436761529001
46,3.003915034166886,0.9895458435035306,1.001005600962919,0.8323183437546321,0.9927589765814939,0.9827343027208844
47,5.444474162653249,0.986177809288729,0.9956660035630432,0.7676112370493494,0.9462368181408888,0.9822120195435833
49,5.6669147766958545,0.9787863265687499,0.9853027269762058,0.7609069704293393,0.88841140338154,0.9807771508430897
50,2.7955390770753796,0.9879979419552652,0.9976305981420525,0.8442455502655167,1.0220192657144485,0.9865063628966377
51,1.3514994468604964,0.9946313642876328,1.0036489795523267,0.9519766664802803,1.092669524498062,0.9964255552138594
52,1.6995009401805354,0.9966608003127772,1.01890816820348,0.913872667683017,1.1819074650443406,0.9930372186036572
53,2.92267099016075,0.9930875345345461,1.0064631990628594,0.8286260654867469,1.0283263615600646,0.9785728648389395
54,4.18966041080978,0.9896824921421874,1.002512261269347,0.7832143147958404,1.016077358917598,0.9757152284469466
55,7.2107062595661375,0.985580877002362,0.9966231625911821,0.7272683309261939,0.9805314543462861,0.9747724742578024
57,3.679054347538705,0.9675071925103956,0.9411920171848996,0.8170776044948851,0.7988484004060435,0.9797218214706487
58,1.142133562037196,0.9882645393867414,0.9619701015443254,0.9787417128769103,0.912292949103886,0.9969110544782139
59,1.0551921924970045,0.9965312162762475,0.9894834410996298,0.9909646514037715,0.9591338930656987,0.9973688856540762
60,1.120256155631371,0.9944286652953855,1.002306761046358,0.9806012781935649,1.1071358140492455,0.9910436285415872
61,1.086160817836097,0.9962767428230653,1.0029461683722334,0.9859472060072102,1.0138737313483563,0.9930310047249904
62,1.3302838039051155,0.9904040098310515,0.9977400015596082,0.9522347542740589,0.9851286599993835,0.988612465970504
63,1.6207419774898495,0.9898000841330148,0.9931802269033588,0.9259931998882897,0.9801542376324464,0.9892765891227179
65,4.487058171520445,0.9727002008105984,0.9758950163839819,0.7735026876455313,0.8499392386114976,0.9738530343708395
66,2.8063370855222805,0.9802642783102238,0.9849479506110157,0.8293214171936252,0.9076259160078733,0.9758399321759188
67,1.5147513435688178,0.9966494491894456,1.0087080302732683,0.9278688171603783,0.9965700436859253,0.9895584498019686
68,0.8433996207160969,1.0051428006000551,1.0242823300369217,1.0299689945356258,1.0626022285228225,1.0015944363065892
69,0.8547857860576237,1.0002266470253784,1.0166801449368958,1.0272597334181408,1.046515623349149,1.000787179548332
70,0.8449861063061758,1.002149892419074,1.0149482918620343,1.0281699388557817,0.9989842663063125,1.0007683096604645
71,1.0313148724635373,0.9982801102257556,1.0041327991278002,0.995434975850846,0.9810884715008664,0.9989379109787717
73,2.06256106946943,0.9668474852604674,0.9246863295191683,0.891569425845335,0.8536291833804259,0.9923671453050812
74,1.2785322137242932,0.9781782391288357,0.9521331707824321,0.9591137288306698,0.9895131319458909,0.9948761287916629
75,1.1001868680981555,0.9832898185427825,0.964825761989385,0.9828616607336026,1.0804907334192904,0.997720296820695
76,0.9545924090491096,0.9877468992933006,0.9810558764873507,1.0083455443006961,1.176249283476234,0.9989591725138973
77,1.244544692051419,0.9890858825306256,0.9805442583894743,0.9638585893261444,1.018832246939529,0.9966976099541012
78,1.3170899037230064,0.9889306151034608,0.9846255817179682,0.9559626486530536,0.9833388993536036,0.9931124504634576
79,1.5838194590406667,0.9894484543793249,0.9905491318848614,0.9319997748436981,0.9571150426453285,0.991747299281685
81,4.882258631811895,0.9771885704479648,0.9743611611655971,0.7672448330336156,0.8325199722308737,0.9741053235599791
82,3.022383964595061,0.9872353413293085,0.9950649979825642,0.8227812272384691,0.932386355197548,0.9767507355889297
83,1.2917848758606412,0.9970735563564196,1.0010416353940084,0.9581014434234875,0.9831605991096124,0.9961271569167316
84,1.1293199288797737,0.9934095506798285,0.9886018653863904,0.9796015422234257,0.9623617286217566,0.9956236682731593
85,0.9840905504562033,0.9971581549203189,1.007574579765926,1.0027568627702155,1.0601309961538516,0.9964143279110034
86,1.0671322541457764,0.9977917440482196,1.0050838958666484,0.9889399721224373,1.0521476633674605,0.9963625707624871
87,1.0556893050911371,0.9972863073061097,1.0008090056590506,0.9912997742974873,0.9941274599270163,0.9980684855851703
89,1.3827475067108248,0.9777272639264023,0.9588074383880909,0.9496514998941917,0.8705123061761986,0.9949316334356453
90,1.0813424620012333,0.9805782596851226,0.9756924484823108,0.9868609723240137,0.948168841617813,0.9956592432538152
91,1.1634890317465836,0.9776370375479493,0.9731801224078837,0.9738500721244595,0.9887658434615745,0.9936551591622969
92,1.3024499115632984,0.9794817181210269,0.9734616753008213,0.9537643316907025,1.0947407740071862,0.9918872642232216
93,1.3760748170419748,0.9859780015059414,0.9984846601861034,0.9421962664376337,1.0238561430743423,0.9781182366124572
94,1.5895472679168081,0.9840283443246681,0.9960605077815134,0.9175408865677931,1.0130823641496933,0.9735051422991315
95,1.6439193817525137,0.9875869711892884,0.9931158391567475,0.9188876407450132,0.9763914032314343,0.9850570385913092
