Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
9,1.3310331487401776,0.9986503139827061,0.9985444551019745,46.8889148936,0.9571943340105887,0.999823614604001
11,2.5527124499162155,0.9976384166213935,0.9981385371133172,44.0607846437,0.9218148623515198,0.9996078473020954
13,2.7858222852992807,0.9969584280651412,0.9979365045012337,43.6812695265,0.8906873770890571,0.9994927830155184
15,3.323976266438367,0.9960308581930722,0.9975466399574439,42.9142244666,0.8618717290689618,0.9993482419249986
17,3.7157560052797027,0.9952657557651698,0.9974134290260102,42.4303317251,0.8344749235011033,0.9992210251030563
19,4.011903884968398,0.9948945296532927,0.9972327722079029,42.0972984099,0.8113019420905235,0.9991108757725958
21,4.306903991370011,0.9947512251319425,0.9972543119030416,41.789151702,0.7950079041227398,0.9990429445022101
23,4.332018045713406,0.9946467170979353,0.9972446984840407,41.7639010379,0.7824592272797345,0.9990382346938919
25,4.2557681950849,0.9946641331681793,0.9973025961221199,41.8410239627,0.7736004668618772,0.9990511908287273
27,4.158181820165997,0.9947652265233867,0.9973333113330127,41.9417688555,0.7674152688311432,0.9990491254143444
29,4.152890386150548,0.9947770041802978,0.9973929977622938,41.9472989263,0.7616159287017471,0.9990403416017687
31,4.00736271873034,0.9950020080597257,0.997551220944692,42.1022170733,0.7604629986637893,0.9990515863838768
33,3.9543411584898394,0.9948906053410856,0.9975234629710651,42.1600622577,0.7565610656203298,0.999043934692429
35,3.9606477730142595,0.9949266454820694,0.9975722687140343,42.1531413928,0.7530957186891682,0.9990386049011728
37,3.8515820282766375,0.9951861921121257,0.997681882607964,42.2744120927,0.7545013685531341,0.9990630934642817
39,3.884564345420011,0.9952368518018228,0.9977005893667933,42.237380412,0.7511406275960172,0.999060811732723
41,3.8416585774159033,0.9953097172927169,0.9976925436853495,42.28561596,0.753578348160798,0.9990664625239146
43,3.8218995252305503,0.9952672704754812,0.997690628349635,42.3080109526,0.7529014546965881,0.9990962909868782
45,3.791582977706407,0.9952228443027765,0.9976779845460297,42.3425979603,0.7513723168240013,0.9991164052422676
47,3.768833221748053,0.995199897454201,0.997667532323686,42.3687344137,0.7508065964839657,0.9991414325848268
49,3.7649454705379393,0.9951576368750003,0.9975844654385663,42.3732167038,0.749162842681618,0.999153515531105
51,3.62940400364712,0.9952283804617451,0.9975672173969197,42.532450469,0.7502943984550376,0.9992006635908307
53,3.5363036843877187,0.995292463827644,0.9976174888307882,42.6453080736,0.753189167403517,0.9992356473674296
55,3.547049428732473,0.9952443997606748,0.9975303526267455,42.6321312039,0.7543288031343476,0.9992492231665172
57,3.5951093999549295,0.9951730501868995,0.9974881708215352,42.5736825027,0.7536452855830671,0.9992612570706677
59,3.6185597696050427,0.995087763803315,0.9974364146094339,42.5454461038,0.7539855075944736,0.9992839306945087
61,3.6525037936267073,0.9949893822094653,0.9973633370488884,42.5048968519,0.7543783926005253,0.9992983166027952
63,3.7350264285234895,0.9947901714810534,0.9972278111374488,42.407866817,0.7516688568832048,0.9993041271121245
65,3.8144961556279084,0.9945904895871754,0.9971358515097716,42.3164317933,0.7506215127158175,0.9993006908485684
67,3.8790693842184036,0.9943866415094944,0.9969830533455076,42.2435281305,0.7494017803338551,0.9993069047867432
69,4.074070254529025,0.9940060136996728,0.9967931952692101,42.0305184703,0.7448640594697852,0.9992868823421982
71,4.1834917626054535,0.9936881024605432,0.996625414796929,41.9154144268,0.7409583137343535,0.9992765469848193
73,4.319228844767687,0.993352282881579,0.9964127375576117,41.7767414608,0.735580325877918,0.9992626801301249
75,4.548907364573938,0.992955628379632,0.9962117536796862,41.5517326806,0.7289396929806968,0.9992418597931625
77,4.668166656572155,0.9925964640268573,0.9960089623593837,41.4393400862,0.7246696520426021,0.9992248554105864
79,4.917857682660193,0.9921296934813607,0.9957939475415405,41.2130440428,0.717629638389791,0.9992112477672374
81,5.141757776457307,0.9916862890855821,0.9955407751969421,41.019687473,0.7116209044881486,0.999192073697333
83,5.292909451136833,0.9913347555007784,0.9954028434478174,40.8938589654,0.707065791334686,0.9991691258909516
85,5.51912991855093,0.9909137842318062,0.9952007679453054,40.7120974353,0.7015248412233049,0.9991302275688918
87,5.77256709985764,0.9904472125751713,0.995026512543868,40.5171137105,0.695636995678361,0.9990784613858897
89,5.899782777016597,0.9901537136552127,0.9949697038012807,40.4224433914,0.6915342019258172,0.9990574173617377
91,5.763836165525987,0.9901005384245297,0.9950227553092891,40.5236873318,0.6896359131938353,0.9990570912001546
93,5.6011126334726375,0.9901494273111507,0.9952672921319262,40.6480605483,0.688797620808303,0.9990669414259541
95,5.300413765858615,0.9903888772279625,0.9955279914673397,40.8877058764,0.6894882576744042,0.9990984387382521
97,5.061807332326064,0.9906823198223683,0.9958269152959943,41.0877475029,0.692449408268256,0.9991316630228938
99,4.890680801165943,0.9909060293517383,0.9959796331299574,41.2371104211,0.6941581948435819,0.9991408502980712
101,4.795845317155923,0.990987612080863,0.9960528116275941,41.3221519374,0.6958301552616444,0.9991555988458322
103,4.679198866795549,0.9912274336154097,0.9961341396187876,41.4290885769,0.6981899241532776,0.999175025520752
105,4.721324901960464,0.9912622395376172,0.9961067937248218,41.3901647307,0.6987218481737957,0.9991732880391576
107,4.846257309654336,0.9911729255057317,0.9960127534665056,41.276738918,0.6995055550263928,0.9991545616077929
109,4.820821322228279,0.9913209078936669,0.9960111086022675,41.2995932567,0.7019778601356607,0.9991636584673073
111,4.912132457457089,0.9912898324541269,0.9960480319309849,41.2181029167,0.7025834788210824,0.9991559574335692
113,4.984018750692292,0.9912410737697614,0.9959762070740902,41.1550069333,0.7041030838889024,0.9991439000544627
115,4.955217198429184,0.9913511144105739,0.9961081480483844,41.1801766552,0.705631999651369,0.9991414942474592
117,4.785083748981682,0.9916511231108082,0.9962675139131288,41.3319081763,0.7100567754772068,0.9991649895622192
119,4.760240882336732,0.9918698912401096,0.9963725052275162,41.35451431,0.7122373573379547,0.9991690525195756
121,4.657001853570647,0.9921194518672816,0.9965009541948081,41.4497395008,0.7137772230987266,0.9991889156368159
123,4.447286458785199,0.9924598882608043,0.9966960039871133,41.6498525673,0.7175969633065998,0.9992322161642638
125,4.207053171886621,0.9929515729376525,0.9968620719060699,41.8910235988,0.7223914175820841,0.9992640748908276
127,4.10796980813334,0.9933020909997871,0.9970105297084969,41.9945311781,0.7257456552656967,0.999272033366173
129,4.017201048301421,0.9936454234221476,0.9971666971032088,42.0915679352,0.7293062045596524,0.999276386585893
131,3.9240835410893014,0.9939832241098339,0.9972584543367129,42.1934211623,0.7324939040579141,0.9992783634681305
133,3.7746151944775925,0.9943926636085205,0.9974937847970402,42.3620767707,0.7354585453257391,0.999286593598694
135,3.610049550412265,0.9946888553077704,0.9976885729787894,42.5556719793,0.7387106792694285,0.9993065712238026
