Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.7715476317122255,1.0286182077915729,1.0643392058699728,1.0567337358406828,0.7277868122565138,1.008288088877637
3,1.0239123099215524,0.9865723687857832,0.9936414147238605,0.9968981921892247,0.8771655617895309,0.9999841887211292
5,1.491599943911408,0.963519997282388,0.9703812747548686,0.9506626991408123,0.7720905861387851,0.9993976298826414
7,1.4607427770022008,0.9717773768472655,0.9763412186350274,0.9541856248485303,0.7828900933236634,0.999560452636941
9,1.5712853231667139,0.9748398799627546,0.9754627433973108,0.945965799756361,0.819438676616923,0.9994897359580959
11,1.3974810404232563,0.982238834276082,0.9855152924712353,0.9604259773210525,0.8322696339736761,0.9997069542427932
13,1.2957233785696753,0.9877622270720708,0.9889779844440755,0.9693909517073998,0.8865842241164912,0.9997953324930176
15,1.20652328606401,0.9920093916822785,0.9935767505413385,0.9777949817213064,0.9171471570783677,0.9998919002358244
