Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,36.85441970825195,0.9907017819591374,0.9953093083256904,32.4659078347,0.7009011890531848,0.9933869714020327
3,46.07024256388346,0.9901742310120873,0.9947172049059841,31.4965986201,0.7031617318302157,0.9926340376359312
5,56.980326334635414,0.9898977808636289,0.9946774722189041,30.5735542869,0.6913421694672062,0.9922764908738465
7,84.22688674926758,0.989266016033298,0.9952626923741639,28.8762961256,0.6648083032545439,0.9912853887375332
9,102.13547134399414,0.9880823132445907,0.9941341691326926,28.0390376341,0.6703951254671932,0.9892781559264395
11,57.43388875325521,0.9897061405767191,0.9944367531197323,30.5391213823,0.6814855315004799,0.9924621516504121
13,37.41900889078776,0.9900773951945273,0.9944628777063428,32.3998808062,0.691586395336456,0.9934364339731797
15,121.29768625895183,0.9870986363509745,0.9941040030040854,27.2922784405,0.6463569069234196,0.9883420657368132
17,84.0735346476237,0.9884524106829772,0.994507758845547,28.8842105431,0.6352858791872382,0.9914594822761055
19,46.155775705973305,0.9889122907035047,0.9940181389083291,31.4885430664,0.617454112933928,0.9939697087891909
21,56.72945785522461,0.9888079983814476,0.9946268316939411,30.5927172769,0.5965237994801823,0.9938014846688469
23,119.9726956685384,0.9848176460151731,0.9934129271476843,27.3399794373,0.5715584604815204,0.9887607881917867
25,33.012271881103516,0.9849411859914151,0.9906944301378778,32.9440494767,0.5507166031021081,0.9941607987257483
27,33.818520863850914,0.9836933265104616,0.9882639588927422,32.8392575213,0.5264971974069091,0.9948038614724372
29,48.738670349121094,0.9831691412716901,0.9892964332368684,31.2520668395,0.5458035894004588,0.9936750350217646
31,39.79436111450195,0.9838623278214841,0.9901129849350561,32.1325882423,0.5226449231384412,0.994814222795009
33,35.41729609171549,0.9830096805362456,0.9898228305547319,32.6386495865,0.5327379647294397,0.9942882904360815
35,54.27181625366211,0.9792985689059129,0.9865489868267583,30.78506005,0.4958896456724177,0.993388700209152
37,53.49617131551107,0.9810399892923294,0.9895021059591007,30.8475765989,0.5071894661362076,0.9940489493171004
39,67.76010258992513,0.9786294009378733,0.9870374412103068,29.8210630602,0.5034722071649919,0.9926016103345298
41,73.86667378743489,0.9760641977096619,0.9870209314701118,29.4463181767,0.4710478108285668,0.9928191036484607
43,46.97386042277018,0.9713172099215277,0.9824825668789594,31.4122410787,0.45137208204069657,0.9921650198239282
45,121.44925181070964,0.9672051332299872,0.9815284139793233,27.2868551719,0.4284290295550039,0.9887830743817069
47,57.12073516845703,0.9672946170005515,0.9770574366579955,30.5628657251,0.43066304012673373,0.9933621854677274
49,42.92777760823568,0.9595634725115304,0.9609952229084737,31.8034195544,0.3872306116150961,0.9934217754778917
51,58.903875986735024,0.9623751158193522,0.9696385933036966,30.4293648774,0.3950275597128492,0.9947633856728694
53,42.9296620686849,0.9660343311582285,0.9766290930464759,31.8032289103,0.4208089509815343,0.9955689087039818
55,305.40989049275714,0.9538922053482893,0.9757952817627376,23.2819726359,0.3993123862501528,0.9731819518926014
57,74.87091827392578,0.9556424549785888,0.9713866101933937,29.3876720119,0.3596906154394412,0.9875244061143101
59,53.35261662801107,0.9577547845494668,0.9665751367113755,30.8592463703,0.3900371352431886,0.9931610757160528
61,104.21400324503581,0.9484151834042315,0.9599783720453056,27.9515428179,0.33260463889227726,0.9909503197146828
63,93.66427866617839,0.939607392607082,0.9508249462834598,28.4150636802,0.32240853394714636,0.9926464719549636
65,55.8136240641276,0.9485453364715207,0.9616205384938066,30.6634013803,0.3432678367947732,0.9954934677925985
67,72.71827570597331,0.9515601938146925,0.9654584886555091,29.5143678851,0.34080254901728196,0.9941933002193121
69,181.7704823811849,0.9503171729948082,0.9702350990644569,25.5355700112,0.36678760441138375,0.9833115852667609
71,29.44604746500651,0.9633643714877583,0.9786997709536146,33.4405335306,0.3946506511380478,0.9973900802453733
73,69.55736668904622,0.9539625458915012,0.9633960298420164,29.707372288,0.3705714242774844,0.990098795744624
75,110.56000137329102,0.9512518994526915,0.9538324766714765,27.6948232544,0.3360611934850895,0.9876812231942121
77,53.58025868733724,0.9520838844611434,0.9608119683037615,30.840755548,0.34084114551147177,0.9949749159610356
79,210.2805544535319,0.939848018194422,0.9501546027154129,24.902812474,0.3460962366340992,0.9814950707500042
81,127.68978118896484,0.9384071999006968,0.9447704120685496,27.0692421811,0.3254765799967198,0.9895799030787696
83,311.5592460632324,0.9314847408909003,0.9436532906390647,23.1953971664,0.31960769351795487,0.9722261623131883
85,95.4979362487793,0.9369217140582329,0.9419766301633771,28.3308637447,0.3039554063458212,0.9885131698631642
87,77.11806742350261,0.9471123265860418,0.950946960715199,29.2592422324,0.3143929473416079,0.993892562859776
89,85.85640335083008,0.939871711666374,0.948874020759101,28.7930766957,0.3023851723753423,0.9886457793265149
91,94.6997807820638,0.9363577760722519,0.951602125687269,28.367313872,0.31318741949318746,0.9865764483612756
93,65.51536051432292,0.9299954570040364,0.937007583964054,29.9673722569,0.26985726989363895,0.9947677873775072
95,93.12772115071614,0.9216018032078251,0.9295228489585328,28.4400138503,0.25758151461736517,0.9935253337569229
97,96.57773081461589,0.9180074461389532,0.920746672024731,28.2820336384,0.2611706396373438,0.9934336324629736
