Index, MSE, SSIM, MS_SSIM, PSNR, VIFP, UQI
1,0.9702651823387395,1.016058728390866,1.0180126798780138,1.006603089648918,0.5705825505629974,1.0012943354808432
2,0.9304020984866992,1.0156036317684913,1.0390624164147335,1.016097468001266,0.5701564938021346,1.0028339240022803
3,0.8818007907160865,1.0285084088086556,1.0592495534122204,1.028511680083742,0.5882579537087247,1.0049446744014159
4,0.7770707580271465,1.0172501020373075,1.0818175960693692,1.0581483916963719,0.5993507816086904,1.0099456109697522
5,8.279961230007695,0.878178740175974,0.7511543701232175,0.6891957233108679,0.3369466981655346,0.9646205643874491
6,11.536370364306162,0.824615447320581,0.7016702923848234,0.6646132482943463,0.2539125579224409,0.9668802307731409
7,30.20824612292993,0.7843989802800466,0.6808700252177105,0.5951905869300728,0.15259468401194443,0.9683976899299257
9,3.396379482797146,0.9185758569197815,0.9093748959674816,0.853797211445738,0.5482707954285918,0.9975692858810252
10,1.3391986411880645,0.9701570725681935,0.9641423396198753,0.9600526945825714,0.7561968935243546,0.9991351785768918
11,0.9848534405849576,0.9992585220547323,1.0050026854137477,1.0022234347320929,0.8319889159339569,1.00032095601238
12,0.7917155625129948,1.0161448495405379,1.0596834691780823,1.03532094501345,0.917156722722949,1.0018583611672416
13,1.0949961538997912,0.9598414360428607,0.9635335928979235,0.9868762436546838,0.6528236886738471,0.9996987089123487
14,1.4877056025419488,0.937164669395726,0.9306839197403932,0.9464141476233919,0.5555035060461685,0.9985045166785264
15,2.9354186678572005,0.9224111406076472,0.918476621396757,0.872363746106076,0.4554254495433899,0.997844845203839
